objectId,ra,dec,gmag,rmag,maggmean,magrmean,g_minus_r,clr_mean,dmdt_g,dmdt_r,distpsnr1,sgmag1,brightening_g,brightening_r,sgscore1,last_alert,classification,classificationReliability,catalogue_table_name,separationArcsec,physical_separation_kpc,direct_distance,distance,z,photoZ,major_axis_arcsec,tns_prefix,association_type,description
ZTF19abdeinx,246.67849587999999,-24.3418033,,19.1142,,19.2203,,,,0.0228695,0.659321,19.8889,,1.695699691772461,0.968083,32.30262734787539,VS,1,PS1,0.77,0.0,0.0,0.0,0.0,0.0,8.89,AT,VS,"The transient is synonymous with <em>78792466785370331</em>; an r=17.28 mag stellar source found in the PS1 catalogue. Its located 0.8"" from the stellar source core."
ZTF22aajjiqu,345.0225463111111,63.80063652222221,,19.3902,,19.4393,,,,0.0572795,0.157645,19.1537,,1.4979991912841797,0.95225,4.294768548104912,VS,1,SDSS/GSC/PS1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237663235510109278"">SDSS J230005.40+634802.4</a></em>; a V=18.31 mag stellar source found in the SDSS/GSC/PS1 catalogues. Its located 0.1"" from the stellar source core."
ZTF18abcccnr,290.67482051666667,52.733013316666664,20.5723,20.4648,20.3071,20.6208,,-0.31369972229003906,0.0952472,0.0241891,0.384884,18.924,1.6483001708984375,1.052999496459961,0.991625,17.182071747723967,CV,1,DOWNES/PS1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,AT,CV,"The transient is synonymous with <em>7140</em>; an r=19.28 mag cv found in the DOWNES/PS1 catalogues. Its located 0.5"" from the cv core."
ZTF18abqejxc,43.453690225,59.7812889625,19.0383,18.5971,19.1736,18.2754,,0.8981990814208984,,,0.200302,17.391,1.647298812866211,2.021299362182617,0.9975,10.054641247726977,VS,1,GSC/PS1,0.17,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>NAWL023400</em>; a V=16.84 mag stellar source found in the GSC/PS1 catalogues. Its located 0.2"" from the stellar source core."
ZTF22aandoec,255.4454112,2.141265433333333,19.6876,19.4873,19.7278,19.4873,,0.24049949645996094,0.00804755,,0.461046,18.7058,0.9818000793457031,0.7906017303466797,0.692929,13.296956047881395,VS,2,2MASS/PS1,2.32,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>17014693+0208257</em>; a J=15.02 mag stellar source found in the 2MASS/PS1 catalogues. Its located 2.27"" N, 0.47"" W from the stellar source centre."
ZTF19aapzxlt,245.62827241111114,-17.878747355555557,19.5513,19.3541,19.4866,19.2094,0.429201,0.27720069885253906,0.00557709,,0.438774,18.2013,1.3500003814697266,1.370199203491211,0.9925,27.298634247854352,VS,1,GSC/PS1,0.48,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>S8IS026471</em>; a B=18.56 mag stellar source found in the GSC/PS1 catalogues. Its located 0.5"" from the stellar source core."
ZTF19aaklvfd,65.92436292,76.87704752,19.0993,19.1145,17.781,17.3462,-0.0151768,0.4347991943359375,-0.263335,-0.375118,0.292927,20.2316,-1.1322994232177734,-0.49320030212402344,0.99725,22.065636547748,VS,1,PS1,0.24,0.0,0.0,0.0,0.0,0.0,5.66,AT,VS,"The transient is synonymous with <em>200250659243863250</em>; an r=19.60 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF18adbaeup,236.20905846666665,-11.889852033333334,18.1358,17.5546,17.9243,16.8428,,1.0814990997314453,0.0668554,-0.0594757,0.617676,16.2529,1.8829002380371094,1.8688993453979492,0.979958,6.36116894800216,VS,1,GAIA/PS1,0.59,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>6268452717808327552</em>; a G=15.79 mag stellar source found in the GAIA/PS1 catalogues. Its located 0.6"" from the stellar source core."
ZTF22aaklrfy,236.20908698571426,-11.889841014285716,18.1358,17.5135,17.9243,17.0663,0.622284,0.8579998016357422,0.0668531,0.0202731,1.10056,16.2529,1.8829002380371094,1.8277997970581055,0.979958,6.337152747903019,VS,1,GAIA/PS1,1.08,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>6268452717808327552</em>; a G=15.79 mag stellar source found in the GAIA/PS1 catalogues. Its located 1.1"" from the stellar source core."
ZTF18abwndyp,320.47541030625,-26.259214193749997,17.9635,17.6201,18.337,17.4262,,0.9107990264892578,,,0.261552,16.3248,1.6386985778808594,1.7587995529174805,0.9975,8.208136547822505,VS,1,GSC/PS1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>SCK9003513</em>; a B=17.01 mag stellar source found in the GSC/PS1 catalogues. Its located 0.1"" from the stellar source core."
ZTF18abpcgho,318.607431225,-13.9575947375,18.469,18.5073,18.7614,18.0564,,0.7049999237060547,,-0.0484897,0.0581504,17.8088,0.6602001190185547,0.9597988128662109,0.975923,7.218530048150569,VS,1,GSC/PS1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>SC7Z003259</em>; a B=16.81 mag stellar source found in the GSC/PS1 catalogues. Its located 0.2"" from the stellar source core."
ZTF18acxhose,332.52822199999997,-18.403749915384616,18.2499,17.8707,18.5873,17.9924,,0.5949001312255859,,0.237102,0.33417,17.5855,0.6644001007080078,1.1950016021728516,0.975292,40.136562548112124,VS,1,GSC/PS1,0.56,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>SBB9004679</em>; a B=18.17 mag stellar source found in the GSC/PS1 catalogues. Its located 0.6"" from the stellar source core."
ZTF18abznqdz,325.42946474,-21.817955519999998,17.7684,16.8273,17.9312,17.393,1.0762,0.5382003784179688,,0.00603276,0.0147598,17.1447,0.6237010955810547,0.36009979248046875,0.979893,4.2398726479150355,VS,1,GSC/PS1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>SC6T011443</em>; a B=16.58 mag stellar source found in the GSC/PS1 catalogues. Its located 0.0"" from the stellar source core."
ZTF18acvbowj,64.25837027916667,58.39610947916666,17.6205,15.7421,17.4936,15.743,,1.750600814819336,-0.0253305,333.334,1.06229,14.2078,3.412700653076172,1.9668998718261719,0.983333,22.064687547739595,VS,1,GSC/PS1/GAIA,0.96,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>NASR000713</em>; a V=13.77 mag stellar source found in the GSC/PS1/GAIA catalogues. Its located 1.0"" from the stellar source core."
ZTF21achtzne,64.25841008333333,58.39614541666666,17.2257,16.0316,17.4256,15.8827,1.2771,1.5429000854492188,0.107712,0.971045,0.499474,14.2078,3.0179004669189453,2.2564010620117188,0.983333,6.041990748140961,VS,1,GSC/PS1/GAIA,0.45,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>NASR000713</em>; a V=13.77 mag stellar source found in the GSC/PS1/GAIA catalogues. Its located 0.5"" from the stellar source core."
ZTF18acgbvnl,50.916940100000005,56.6959174,,15.8182,,15.8119,,,,0.23968,0.393861,13.498,,3.1761999130249023,0.971042,63.06002314807847,VS,1,GSC/GAIA/PS1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>NARX000162</em>; a V=13.29 mag stellar source found in the GSC/GAIA/PS1 catalogues. Its located 0.5"" from the stellar source core."
ZTF22aapgtoe,263.78063163333337,47.437842741666664,18.3434,19.7628,17.8194,18.392,-0.273701,-0.5725994110107422,-0.104853,-0.60413,7.74042,-999.0,1017.3433990478516,-2.1117000579833984,,38.2646643477492,UNCLEAR,3,PS1,0.18,0.0,0.0,0.0,0.0,0.0,3.77,AT,UNCLEAR,"The transient is possibly associated with <em>164922637806546118</em>; an r=23.78 mag uncertain found in the PS1 catalogue. Its located 0.18"" S, 0.03"" W from the uncertain centre."
ZTF19aaatzgo,351.39742604285715,-16.363069499999998,19.5095,19.8626,19.6344,19.866,,-0.2315998077392578,,,0.19249,17.5884,1.9211006164550781,2.186300277709961,0.958729,8.134270847775042,VS,1,PS1,0.08,0.0,0.0,0.0,0.0,0.0,7.13,AT,VS,"The transient is synonymous with <em>88363513975014687</em>; an r=17.51 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF17aaaduzw,10.062622341176471,43.096933094117645,19.1599,18.5749,19.3255,18.9134,,0.41209983825683594,,,0.145824,19.9177,-0.7577991485595703,0.3542003631591797,0.860851,5.061354147735983,VS,1,NED/PS1,0.22,0.0,0.0,0.0,0.0,0.0,5.12,AT,VS,"The transient is synonymous with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=LUAnd&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">LUAnd</a></em>; an r=18.58 mag stellar source found in the NED/PS1 catalogues. Its located 0.2"" from the stellar source core."
ZTF18abosjle,12.313017859999999,51.79389736,20.4955,19.0086,20.6674,18.9871,,1.6802997589111328,,,0.124597,20.3815,0.11400032043457031,-0.8185005187988281,0.985417,5.127685147803277,VS,1,PS1,0.15,0.0,0.0,0.0,0.0,0.0,4.87,AT,VS,"The transient is synonymous with <em>170150123130483380</em>; an r=19.92 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF21aawkwfv,323.19144372,47.183977500000005,16.9427,16.4382,17.0885,16.4382,0.641899,0.650299072265625,0.125678,,1.21661,15.9399,1.0027990341186523,1.1981000900268555,0.978917,35.19947914779186,VS,1,GSC/PS1/GAIA,1.16,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>N2U0111669</em>; a V=15.69 mag stellar source found in the GSC/PS1/GAIA catalogues. Its located 1.2"" from the stellar source core."
ZTF22aajbnyx,314.28072566000003,-15.71705802,18.715,18.5755,18.783,18.6647,0.139524,0.1183013916015625,0.000672526,0.013748,0.255924,18.2789,0.4361000061035156,0.7166004180908203,0.964208,4.279699048027396,VS,1,SDSS/PS1,0.15,0.0,0.0,0.0,0.0,0.0,4.97,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237668758853386333"">SDSS J205707.37-154301.4</a></em>; an r=18.01 mag stellar source found in the SDSS/PS1 catalogues. Its located 0.1"" from the stellar source core."
ZTF18abccmvf,313.11783655,8.1693423625,19.5245,19.5346,19.4823,19.6745,0.0637016,-0.19219970703125,0.0627578,,0.228076,18.8177,0.7068004608154297,1.4044990539550781,0.978125,6.293854148127139,VS,1,SDSS/PS1,0.3,0.0,0.0,0.0,0.0,0.0,5.71,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237652985036341706"">SDSS J205228.28+081009.5</a></em>; an r=17.99 mag stellar source found in the SDSS/PS1 catalogues. Its located 0.3"" from the stellar source core."
ZTF22aamgtiw,304.50073905,34.872629075,,19.5303,,19.5251,,,,0.01792,0.281334,20.0155,,1.7073993682861328,0.981875,10.156018547713757,VS,1,PS1,0.35,0.0,0.0,0.0,0.0,0.0,5.83,AT,VS,"The transient is synonymous with <em>149843045007597827</em>; an r=17.76 mag stellar source found in the PS1 catalogue. Its located 0.4"" from the stellar source core."
ZTF18abgrsxw,287.7475521571429,28.94409322857143,18.9633,19.2596,16.3902,17.4575,-0.296267,-1.067300796508789,-0.544704,-0.562724,0.115676,18.1759,0.7874011993408203,1.528299331665039,0.961179,10.200740748085082,CV,1,GSC/PS1/DOWNES/RITTER,0.07,0.0,0.0,0.0,0.0,0.0,0.0,AT,CV,"The transient is synonymous with <em>N24D047524</em>; a V=18.14 mag cv found in the GSC/PS1/DOWNES/RITTER catalogues. Its located 0.1"" from the cv core."
ZTF20abtnoxf,280.75483928,29.20384248,20.7544,20.2372,20.8006,20.2965,0.58,0.5041007995605469,0.0478396,0.126206,0.175808,20.6867,0.06769943237304688,0.14800071716308594,0.915208,19.3404166479595,VS,1,PS1,0.19,0.0,0.0,0.0,0.0,0.0,4.26,AT,VS,"The transient is synonymous with <em>143042807548975020</em>; an r=20.26 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF18acahikb,311.72636387857153,-10.177810800000001,19.1366,18.6253,18.9097,18.2874,0.511276,0.6223011016845703,-0.0291119,-0.0390755,0.123591,17.6001,1.5365009307861328,1.2262992858886719,0.978006,5.28100694809109,VS,1,PS1,0.08,0.0,0.0,0.0,0.0,0.0,4.74,AT,VS,"The transient is synonymous with <em>95783117263777002</em>; an r=17.31 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF18achegif,304.89267889999996,6.2319458,18.96,19.2461,18.96,19.2461,-0.286144,-0.2861003875732422,,,0.051597,21.0541,-2.0941009521484375,-1.018301010131836,0.916857,18.22012734785676,VS,1,PS1,0.14,0.0,0.0,0.0,0.0,0.0,4.25,AT,VS,"The transient is synonymous with <em>115473048927888861</em>; an r=20.40 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF18abptiit,282.00391705000004,-17.740372,17.7876,,18.2475,,,,,,0.397431,15.5884,2.199199676513672,,0.5,17.229074047878385,VS,1,GSC/GAIA,0.4,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>SA7K113475</em>; a V=15.31 mag stellar source found in the GSC/GAIA catalogues. Its located 0.4"" from the stellar source core."
ZTF22aanqvyn,36.32442471666666,42.08755691666667,20.7576,19.9808,20.6271,19.8914,0.776756,0.7357006072998047,-0.0757665,-0.0477343,7.03148,21.298,-0.5403995513916016,1018.9808006286621,0.163393,7.05840274784714,SN,2,NED/2MASS/LASR/PS1,19.68,6.26,0.0,67.66,0.02,0.0,0.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=NGC0906&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">NGC0906</a></em>; a J=10.91 mag galaxy found in the NED/2MASS/LASR/PS1 catalogues. Its located 8.24"" S, 17.99"" E (6.3 Kpc) from the galaxy centre. A host z=0.016 implies a <em>m - M =</em> 34.15."
ZTF19abgvjmg,292.459168,19.247603050000002,,18.5027,,18.5736,,,,-0.00451438,0.470294,17.2501,,2.5224008560180664,0.941667,10.296736147720367,VS,1,GAIA/PS1,0.47,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>4323448362345349248</em>; a G=15.75 mag stellar source found in the GAIA/PS1 catalogues. Its located 0.5"" from the stellar source core."
ZTF21abbmtdu,251.72298146428574,9.12395815,19.3715,19.469,19.4476,19.1875,-0.373199,0.2600994110107422,-0.138748,-0.197766,0.116956,21.0343,-1.6627998352050781,-1.4481010437011719,0.961417,16.351828747894615,VS,1,PS1,0.1,0.0,0.0,0.0,0.0,0.0,4.63,AT,VS,"The transient is synonymous with <em>118942517230399184</em>; an r=20.61 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF18abvwidj,339.13838695000004,37.772643849999994,17.3262,17.7473,17.3262,17.7473,-0.421139,-0.4210987091064453,,,0.0731099,20.7413,-3.41510009765625,-2.6678009033203125,0.919244,36.10192124778405,VS,1,PS1,0.19,0.0,0.0,0.0,0.0,0.0,4.67,AT,VS,"The transient is synonymous with <em>153323391383867884</em>; an r=20.34 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF17aabuvaw,339.08247103636364,40.107544499999996,16.0168,15.5896,17.1921,16.2603,0.427195,0.9318008422851562,0.710606,0.531954,0.2491,15.5969,0.41989994049072266,0.6914997100830078,0.662756,4.061365747824311,VS,1,GSC/GAIA/PS1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>N2XM023133</em>; a V=14.24 mag stellar source found in the GSC/GAIA/PS1 catalogues. Its located 0.2"" from the stellar source core."
ZTF18adlytiz,339.08246615,40.107563025000005,18.1777,15.3756,17.5021,16.2295,,1.2726001739501953,,,0.527758,15.5969,2.5808000564575195,0.47749996185302734,0.662756,8.14134254772216,VS,1,GSC/GAIA/PS1,0.37,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>N2XM023133</em>; a V=14.24 mag stellar source found in the GSC/GAIA/PS1 catalogues. Its located 0.4"" from the stellar source core."
ZTF18admekjg,279.3754164,23.2601365,,19.5153,,19.5153,,,,,3.13596,18.714,,1.231201171875,0.843333,23.207650447729975,VS,2,GAIA,0.08,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>4535319339546150144</em>; a G=19.25 mag stellar source found in the GAIA catalogue. Its located 0.04"" S, 0.07"" W from the stellar source centre."
ZTF18abzxylj,329.65562769999997,57.58191775263159,17.1552,16.2831,17.2474,16.2562,0.872087,0.9911994934082031,0.0144076,0.00490921,0.163835,15.5245,1.6306991577148438,1.4190998077392578,0.965958,4.062303247861564,VS,1,GAIA/PS1,0.17,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>2199119982529488128</em>; a G=14.85 mag stellar source found in the GAIA/PS1 catalogues. Its located 0.2"" from the stellar source core."
ZTF19abtvakz,271.9472276,-16.0920713,,19.4196,,19.4196,,,,,0.149916,20.524,,0.9538993835449219,0.912042,5.321493047755212,VS,1,PS1,0.15,0.0,0.0,0.0,0.0,0.0,4.68,AT,VS,"The transient is synonymous with <em>88682719472089908</em>; an r=18.71 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF18abjrgwp,335.5149277333333,58.728812500000004,,19.5755,,19.6903,,,,,0.0852837,20.4341,,0.5743999481201172,0.941333,50.12680554809049,VS,1,PS1,0.11,0.0,0.0,0.0,0.0,0.0,8.02,AT,VS,"The transient is synonymous with <em>178473355149835290</em>; an r=18.70 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF18abmrryp,350.65284121538457,48.47495706153847,19.5958,20.1232,19.8571,19.6327,,0.22439956665039062,,,0.191205,19.0127,0.5831012725830078,1.838399887084961,0.941087,8.108113448135555,VS,1,PS1,0.18,0.0,0.0,0.0,0.0,0.0,4.89,AT,VS,"The transient is synonymous with <em>166173506529300648</em>; an r=18.37 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF18admgxfs,350.6528422833333,48.47495297500001,20.1011,20.1232,19.9224,19.6327,,0.2896995544433594,,,0.353611,19.0127,1.0884017944335938,1.838399887084961,0.941087,8.139444448053837,VS,1,PS1,0.44,0.0,0.0,0.0,0.0,0.0,4.89,AT,VS,"The transient is synonymous with <em>166173506529300648</em>; an r=18.37 mag stellar source found in the PS1 catalogue. Its located 0.4"" from the stellar source core."
ZTF18abcdqxu,344.0366702,58.5177055,,19.1461,,19.1461,,,,,0.417531,18.1254,,2.4228992462158203,0.983958,10.08047454804182,VS,1,PS1,0.4,0.0,0.0,0.0,0.0,0.0,12.65,AT,VS,"The transient is synonymous with <em>178223440367822077</em>; an r=16.66 mag stellar source found in the PS1 catalogue. Its located 0.4"" from the stellar source core."
ZTF18abdgreh,344.91531729999997,57.50023485,,16.6105,,16.4937,,,,-0.00806768,0.528663,13.4652,,3.4145002365112305,0.988333,41.14291664771736,VS,1,GAIA/PS1,0.38,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>2010073659789520640</em>; a G=13.10 mag stellar source found in the GAIA/PS1 catalogues. Its located 0.4"" from the stellar source core."
ZTF18abjvbix,344.91524035,57.500115300000004,,16.8181,,16.7143,,,,-0.00905007,0.647131,13.4652,,3.6220998764038086,0.988333,18.202222248073667,VS,1,GAIA/PS1,0.57,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>2010073659789520640</em>; a G=13.10 mag stellar source found in the GAIA/PS1 catalogues. Its located 0.6"" from the stellar source core."
ZTF18ablqldh,258.71222355,-23.018157275,14.6277,13.0523,15.526,15.4734,1.8185,0.05259990692138672,0.12073,0.142137,0.130493,18.96,-4.33229923248291,-4.057099342346191,1.0,5.328564847819507,VS,1,GAIA,0.13,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>4114480851729373184</em>; a G=12.97 mag stellar source found in the GAIA catalogue. Its located 0.1"" from the stellar source core."
ZTF18abwklfu,57.81770354285714,33.03520853571429,15.6779,13.2354,15.6667,13.1422,,2.5244998931884766,,,0.253748,17.5547,-1.876800537109375,0.5394001007080078,0.264196,4.04866894800216,VS,1,GSC/GAIA/PS1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>NCGR000549</em>; a V=14.52 mag stellar source found in the GSC/GAIA/PS1 catalogues. Its located 0.1"" from the stellar source core."
ZTF18abuhpdu,354.78828674999994,57.90099453333334,,20.1345,,20.1576,,,,0.00498343,0.21845,21.8244,,0.012201309204101562,0.887756,40.11895834794268,VS,1,PS1,0.23,0.0,0.0,0.0,0.0,0.0,4.3,AT,VS,"The transient is synonymous with <em>177483547882871880</em>; an r=20.55 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF18acahrug,0.37688625,5.10654295,15.6828,16.2031,15.6828,16.2031,-0.520335,-0.5202999114990234,,,0.116247,20.1711,-4.488300323486328,-3.7674007415771484,0.99625,5.087546247988939,VS,1,PS1,0.16,0.0,0.0,0.0,0.0,0.0,5.34,AT,VS,"The transient is synonymous with <em>114120003768428295</em>; an r=20.10 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
